date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2023-01-03 16:00:00,4.1770681222422334,7.751553035733581,2.413769508730385,1.20493998017273,3.11183464689893,1.420504981913232,6.317580533632728,2.54970037707049,1.665242213040892,2.0229775257584595
2023-01-03 17:00:00,3.4172982573843735,4.372958452743852,1.9975624452741632,2.266272271387437,1.551838244830317,4.047391292849499,6.363230707720496,5.159117804205359,2.398120371156825,3.543273942270752
2023-01-03 18:00:00,2.9263738575229583,6.062620764831088,1.3826265597408112,1.20493998017273,4.883126327001435,1.5139396114383057,6.755369297214579,5.6292801501127006,4.2547258750936905,3.9074850648447774
2023-01-03 19:00:00,0.0,4.392891008486737,3.079821356278297,0.0,1.6621271717816126,0.0,0.0,0.0,5.450233253623168,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,3.559519540197257,0.0,0.0,2.3505527606329144,3.345272815833457,0.0,3.902833444327696,0.0,0.0,0.0
2023-01-04 08:00:00,1.4899378335624833,0.0,0.0,1.1816703262425028,2.2004875244287962,4.649683166592141,5.6028501803946575,0.0,7.0979672857055895,0.0
2023-01-04 09:00:00,3.5197913207395093,1.3038356574003196,5.028041878701276,0.9833599187003822,2.7958949609334875,3.360551084156233,6.635980018825989,6.497886182767629,1.5773260634901312,4.10621640868234
2023-01-04 10:00:00,2.0775137214144035,1.751222291310098,1.7297718099119568,1.6769838285127283,2.0614213320328703,1.8990116110847763,3.909139912008988,3.9048636426750787,3.747744784362129,2.6303685319173646
2023-01-04 11:00:00,1.4899378335624833,1.3038356574003196,1.7297718099119568,0.9833599187003822,1.19765454572679,3.343830091625181,3.976957029688071,5.767147900009196,5.699749875411212,7.046588291481523
2023-01-04 12:00:00,4.1046865553696135,2.4828161525555754,1.7297718099119568,4.42511963415172,2.62593447071794,1.635149514041398,6.635980018825989,1.727798634378149,1.5773260634901312,4.145928310450165
2023-01-04 13:00:00,4.957491531548865,1.3038356574003196,2.579126822784729,3.2487077939269517,4.80833637380599,2.7570086660667643,2.2059375090846167,5.394773467497851,3.2349538050743347,7.046588291481523
2023-01-04 14:00:00,4.754685684893036,1.4897771309755548,4.287556644282586,3.9260145662471526,1.19765454572679,2.738310837645393,4.295221338643112,1.727798634378149,6.437883687052629,6.560020688351632
2023-01-04 15:00:00,1.4899378335624833,1.3038356574003196,1.7297718099119568,0.9833599187003822,4.529466910460883,4.476486771996231,2.9036589193204247,7.156910711046997,1.9654908718373973,7.046588291481523
2023-01-04 16:00:00,2.2318152887074407,1.3038356574003196,7.783973144603805,2.5811700052473086,1.6783322321273098,7.078820380243663,5.839526512762096,7.77509385470167,1.5773260634901312,6.933600793839427
2023-01-04 17:00:00,3.534392660317092,1.3038356574003196,4.6011782541234885,2.594431482872772,1.204541249784449,3.201926883523965,3.3511100127839315,6.1746939981478866,1.7831620040670912,2.0037630063597915
2023-01-04 18:00:00,4.844710315222295,2.5840454470617833,1.7297718099119568,0.9833599187003822,1.5985976367649448,1.635149514041398,1.4746622264057754,0.0,4.775510857807466,3.0251517508802275
2023-01-04 19:00:00,0.0,1.5280732199423723,4.78800348703242,0.9833599187003822,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 20:00:00,0.0,4.202995163607076,0.0,0.9833599187003822,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 21:00:00,0.0,0.0,0.0,1.0521807040934652,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,3.571184472627748,3.462650673467668,0.0,0.0,4.408141315577138
2023-01-05 08:00:00,3.6644112657852763,0.0,0.0,0.0,0.0,2.4399707521096157,1.6954025702962836,0.0,0.0,2.686275505362356
2023-01-05 09:00:00,4.56224155649484,0.0,2.793232700552976,1.3891415094335025,6.610736922601048,1.605840845565222,1.360358273193425,2.0289689863785902,0.0,3.5165496260745286
2023-01-05 10:00:00,2.2037851598274547,2.602920639545385,3.286336617944971,1.3891415094335025,1.6283566910547844,4.504712097352521,4.558452153867581,1.9894525336223452,6.2427574195846764,4.04927233811581
2023-01-05 11:00:00,3.979819500798522,4.010113833635391,2.4309478526327335,1.9066185060432845,1.7971493624830985,4.504712097352521,2.8216020740276253,5.243700684090553,3.638682656505762,4.445229698446589
2023-01-05 12:00:00,2.9198610715272744,4.309809394643713,1.4662189336097509,1.3891415094335025,1.6283566910547844,3.1862076655595515,1.2030770399676718,3.9817528250143375,3.4241206889877245,1.1349515544564879
2023-01-05 13:00:00,1.2574144698919667,2.9787132002741505,4.468832091777427,3.1565301754379527,3.3645634732056853,2.8782982168544553,2.1746534883970745,2.701112589358579,3.562592571892446,3.7301775242065176
2023-01-05 14:00:00,2.9194640689433102,4.367841193234796,3.311253333375492,5.571652632482049,7.327605109746529,2.2188257617278624,5.413846679854522,1.8496717132076397,6.2427574195846764,1.1349515544564879
2023-01-05 15:00:00,4.862440515091424,4.914737900563103,4.7287228910870756,3.477328842543873,2.1204890130432807,2.763671497006882,4.8320235671172815,2.737882823599695,6.1897960478447684,2.8578637153736257
2023-01-05 16:00:00,2.263535603929128,7.4540109154133045,2.6135334103593633,1.8418765826464114,3.3054068851172245,1.473735077541341,3.8360376796224394,3.58800322737148,3.395241434711261,2.7803038104547295
2023-01-05 17:00:00,4.906376558131879,5.04686274441466,1.4662189336097509,4.1196053165813,4.1397467233963985,3.1048283811019046,3.0530268430603864,5.243700684090553,4.38651384453034,3.0989768451699145
2023-01-05 18:00:00,1.2097368824519643,7.5701441833105445,1.9263930774308817,1.3891415094335025,2.6525916061799126,2.643563545189292,5.130150403147381,1.1652668186867896,4.92462331626966,4.853981024170869
2023-01-05 19:00:00,0.0,0.0,0.0,2.881633256368775,0.0,4.504712097352521,4.30569762357463,2.190053307313523,3.8679066701989875,2.8357119804418525
2023-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.2030770399676718,3.3860988991650207,0.0,2.427193260776657
2023-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.024181367526506,0.0,0.0,2.2801131197312734
2023-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5978679531207356,0.0,0.0,0.0
2023-01-06 08:00:00,0.0,0.0,0.0,2.6884224700477835,0.0,4.700185696286044,3.6753053370992324,0.0,0.0,5.3267440888172715
2023-01-06 09:00:00,1.6276061749675281,0.0,1.7371490068634605,1.3589830789542787,1.6504892841579695,4.481990100780937,3.811499723953067,0.0,3.0440654720997986,3.4374292785012432
2023-01-06 10:00:00,2.6369626826209904,2.841024590593022,4.460760087600112,4.105004735417967,4.241458357880965,1.26849166022208,3.248501929933465,2.525253812416587,5.065510623512564,3.0808002403515347
2023-01-06 11:00:00,3.9183945811798386,1.4251134865195294,4.852019794768311,2.275879014913062,1.6504892841579695,5.708212470999359,2.9447765538990733,3.507366035610248,3.4090424478673804,3.5725922597949777
2023-01-06 12:00:00,6.408415086813378,2.160537852493163,4.791080938000336,2.256407869363976,1.7155935248286862,1.26849166022208,3.612882384489228,7.192705156619287,4.218151759452744,4.098155855245377
2023-01-06 13:00:00,1.9735720186128523,3.350942707553591,1.7714489830452855,2.864393215720966,4.815969322354564,1.26849166022208,3.0621852175705695,6.866347483456108,2.600806543136262,3.69033206843049
2023-01-06 14:00:00,1.6276061749675281,2.9017495170724366,3.393055314963705,1.1229005122442297,7.352590646611895,3.8445982654808284,4.056641206589583,5.480876475983282,6.995141044057694,3.9111091190120897
2023-01-06 15:00:00,2.0102590486638614,1.7928352855621448,6.515477660255188,4.3647115024788965,1.6504892841579695,4.8216880114949925,1.1664897691932408,2.412423095282994,8.248871726427943,3.8316830518616536
2023-01-06 16:00:00,5.158736656150743,1.4251134865195294,4.566831123893706,1.1229005122442297,1.6504892841579695,3.064059432595565,5.249203961369584,1.6009099831149178,5.733913842099855,5.617972361698795
2023-01-06 17:00:00,3.855384419727162,1.4251134865195294,3.7683487485916833,2.943440463756609,5.480988572512927,4.414577240033528,1.7623033471144451,6.129365023183971,6.377777543593377,4.979254063032817
2023-01-06 18:00:00,1.9480449197346652,1.5975714655831335,7.817170530885572,2.1849837353447064,4.116425569285472,1.26849166022208,3.634582657716072,5.255129205338968,7.307592553255894,2.991324750982905
2023-01-06 19:00:00,0.0,2.9304674287240196,0.0,3.7352478061911283,6.718681772215824,0.0,1.5565156973479037,3.5263749769779174,0.0,0.0
2023-01-06 20:00:00,0.0,0.0,0.0,1.1229005122442297,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 07:00:00,0.0,0.0,0.0,0.7647569974207385,2.693869011608763,1.767701060459268,0.0,0.0,0.0,0.0
2023-01-07 08:00:00,0.0,0.0,0.6872144698344208,2.041074838687051,3.231341038862005,1.589468407472661,0.0,3.2957636911139097,1.6878232141253986,0.0
2023-01-07 09:00:00,1.004381461909337,0.0,0.6872144698344208,0.927706093221343,2.600965415167111,2.7165663584301627,2.1982328235596595,3.0958097605511887,0.6709418732270683,0.0
2023-01-07 10:00:00,0.9443884144769266,0.0,1.2558193311312353,0.950107402684676,2.2671300732644544,1.4031524952126961,1.1481990110518436,3.41820542080885,1.529610307795359,3.2908365651494957
2023-01-07 11:00:00,0.6819809769978763,2.350241185937229,3.0924651142548933,1.3963545272192526,2.4776071799576505,2.6178910093723906,1.681081605299444,3.6238970232680026,3.0192384295218075,0.9940218603093911
2023-01-07 12:00:00,1.585063036186708,2.4372114056078336,2.066712105867066,0.8387425153574586,2.222256252878672,2.337150198981349,2.7744033600259828,2.7444057590092124,2.392687658081097,0.7312970144776658
2023-01-07 13:00:00,1.5524208817012757,2.8398111903291765,1.9973224447178592,0.801628260201097,0.8353736607992874,2.301486987717062,3.5208715353726747,1.2009477285786472,2.854172057790081,2.8650378456714325
2023-01-07 14:00:00,1.3141636132500387,2.1804271297183493,1.4517562606285377,1.0416221228629048,2.235514113912382,2.10215404647404,5.1668955497332965,2.736470004046003,2.290357383445916,0.8149418517518819
2023-01-07 15:00:00,1.091025367145844,3.851557653098461,1.6330610241846963,1.2223924745536665,1.4459922744420755,0.670442313005391,2.0782372637010997,3.332100317252808,1.198677515295744,0.7312970144776658
2023-01-07 16:00:00,0.6819809769978763,1.742994775385469,0.9584942450352852,1.6959787354710085,3.5676622084748035,1.153203912233194,1.6483156724921355,3.2833234139247733,2.342582618626967,0.7312970144776658
2023-01-07 17:00:00,0.9178230481577918,0.8666905201021254,0.9342200339924485,1.4027423429140713,2.828426978467452,0.670442313005391,5.1668955497332965,3.45276132940582,2.514490753093216,2.3141533820038034
2023-01-07 18:00:00,0.9903691500271586,1.2859965170525518,1.1873035393995737,0.0,1.4166136321048943,3.01699040852426,3.4168176048232075,2.6887873179798953,2.6638214421791915,3.0764925703079187
2023-01-07 19:00:00,0.6819809769978763,0.0,0.6872144698344208,0.0,0.0,1.7487637912740737,4.782149074093715,0.0,0.9493728206680526,1.3411260625786041
2023-01-07 20:00:00,1.1592619562836488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 07:00:00,0.0,0.0,1.9217633012753093,0.0,1.16175320323556,1.5032785000485824,0.7321205696595208,0.7355762922301445,0.0,0.0
2023-01-08 08:00:00,0.0,0.0,0.805648057881718,3.7241398929947227,0.41435225743971194,0.8914036382092325,1.2168477233920443,0.7355762922301445,3.0538709987940376,2.433064071646101
2023-01-08 09:00:00,1.4299777773707398,0.7743145203785106,2.994527051906216,1.7819888773892945,0.6892014181362691,0.5430344721730188,0.9648146173347731,2.3766124309564645,3.9208536878587417,0.9237059385201245
2023-01-08 10:00:00,0.7864014867107763,2.686591828283516,1.7865732112918205,0.827586642887716,1.4057197012829967,1.4823038251527363,0.38002424311179805,1.8369354529640183,3.3300662395449687,0.656552370614343
2023-01-08 11:00:00,1.4814298522717808,1.2605950806219715,1.3894849100355358,1.1945531443423165,1.388709714383994,1.0550212884636248,0.38002424311179805,1.0332653122072597,1.3831989036065688,0.9488483654946037
2023-01-08 12:00:00,1.5745442523517375,0.7743145203785106,3.1502338204826525,1.1748218796377836,0.4461699148075209,2.357898375725533,0.38002424311179805,3.0726476772599143,2.1613352883118284,2.433064071646101
2023-01-08 13:00:00,3.5388066901984927,0.7743145203785106,3.075422107438778,2.3386752265824753,1.0926173624271966,1.803847689863185,1.1320957987619837,3.31009331503565,1.8647656199001696,1.9376784301026981
2023-01-08 14:00:00,1.3034032795242134,2.4974187787694038,1.6052516359217504,3.322520776300323,1.6245888172976404,0.5239774168278962,1.1086680268636389,1.0008532477570966,1.598069969297298,1.243947521594305
