Date,Hour,Charging energy,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging pertime,Fast Charging pertime 50kW,Fast Charging pertime 150kW,Fast Charging pertime 350kW,Route Charging pertime
27,4,245.13511081987133,1.26577056,254.28953404551365,330.289189487835,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987133,0.0,0.0,0.0,0.0
27,5,234.47168707393254,1.42506192,243.22789115553502,354.66564876490577,0.0,34.0,0.0,0.0,0.0,0.0,234.47168707393254,0.0,0.0,0.0,0.0
27,6,245.13511081987158,1.70500752,254.28953404551362,441.9825513818028,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987158,0.0,0.0,0.0,0.0
27,7,241.56514522821368,2.0371248,250.5862502367397,518.7698697791039,0.0,34.0,0.0,0.0,0.0,0.0,241.56514522821368,0.0,0.0,0.0,0.0
27,8,261.2675002756025,2.2557600000000004,271.0243778792587,582.0331428954142,148.9401101203311,36.0,0.0,0.0,0.0,1.0,245.1351108198723,0.0,0.0,0.0,16.132389455730245
27,9,85.95732314203015,2.30422992,89.16734765770899,208.41350956740516,0.0,12.0,0.0,0.0,0.0,0.0,85.95732314203015,0.0,0.0,0.0,0.0
27,10,209.29250012753621,2.20162176,217.10840262192568,17.154503136929783,1863.9452812604484,1.0,0.0,0.0,0.0,9.0,7.4,0.0,0.0,0.0,201.89250012753618
27,11,696.4123737229199,2.12978448,722.4194748163071,16.603055136929772,6361.213823790443,1.0,0.0,0.0,0.0,29.0,7.4,0.0,0.0,0.0,689.01237372292
27,12,516.7471941502092,2.05204752,536.0448072097607,0.0,4770.798784166871,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,516.7471941502092
27,13,455.70473730293713,1.7349686399999995,472.72275653831656,0.0,4207.232533191018,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,455.70473730293713
27,14,880.9466164565598,1.5488395199999998,913.8450378180081,0.0,8133.220836580271,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,880.9466164565598
27,15,889.6137903240831,1.54872384,922.8358820789244,0.0,8213.239350502428,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,889.6137903240831
27,16,580.8073877150139,2.10514464,602.4972901608029,0.0,5362.225882431146,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,580.8073877150139
27,17,602.5050344744043,2.21781696,625.0052224838219,0.0,5562.546480106015,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,602.5050344744043
27,18,224.68551304105014,1.50187344,233.07625834133876,35.34897341078898,1869.4201930138452,3.0,0.0,0.0,0.0,8.0,22.200000000000003,0.0,0.0,0.0,202.48551304105015
27,19,296.72849950069735,1.45028016,307.80964678495934,368.91235215514234,526.1016173940454,34.0,0.0,0.0,0.0,4.0,239.74400970655583,0.0,0.0,0.0,56.98448979414154
27,20,253.28983859068518,0.98223888,262.74879521855655,258.1900506934937,75.28742444008219,35.0,0.0,0.0,0.0,1.0,245.13511081987178,0.0,0.0,0.0,8.154727770813397
27,21,245.13511081987195,0.57284736,254.28953404551365,154.0860718305091,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987195,0.0,0.0,0.0,0.0
27,22,245.13511081987178,0.36948192,254.28953404551365,102.37236885194827,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987178,0.0,0.0,0.0,0.0
27,23,245.13511081987212,0.3389424,254.28953404551368,94.60648854117454,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987212,0.0,0.0,0.0,0.0
28,0,245.1351108198718,0.31430256,254.28953404551368,88.34083510861858,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198718,0.0,0.0,0.0,0.0
28,1,245.13511081987147,0.3379012799999999,254.28953404551362,94.34174262148905,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987147,0.0,0.0,0.0,0.0
28,2,245.13511081987224,0.32980368,254.28953404551362,92.28260769060222,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987224,0.0,0.0,0.0,0.0
28,3,245.13511081987212,0.31997088,254.28953404551368,89.78222956023947,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987212,0.0,0.0,0.0,0.0
28,4,245.13511081987164,0.31950816,254.28953404551362,89.66456470704594,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987164,0.0,0.0,0.0,0.0
28,5,245.13511081987147,0.30516384,254.28953404551365,86.01695425804611,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987147,0.0,0.0,0.0,0.0
28,6,245.13511081987187,0.3060892799999999,254.28953404551365,86.25228396443327,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987187,0.0,0.0,0.0,0.0
28,7,220.01557331800709,0.3320016,228.2319225290565,83.32784008643453,0.0,30.0,0.0,0.0,0.0,0.0,220.01557331800709,0.0,0.0,0.0,0.0
28,8,268.604985358491,0.34912224,278.6358769278986,97.19511531143249,216.6824516532265,35.0,0.0,0.0,0.0,1.0,245.13511081987184,0.0,0.0,0.0,23.469874538619138
28,9,139.9644466434817,0.36161568,145.1913346924094,32.026262939412355,570.0786901293243,11.0,0.0,0.0,0.0,6.0,78.21659751037284,0.0,0.0,0.0,61.74784913310883
28,10,367.72722148955785,0.4105483199999999,381.45977332941703,6.811198273859014,3258.3529784824323,2.0,0.0,0.0,0.0,17.0,14.8,0.0,0.0,0.0,352.92722148955784
28,11,780.7069006216144,0.44259168,809.8619301054092,0.0,7207.771177938142,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,780.7069006216144
28,12,895.342681359016,0.43507248,928.7787151027136,0.0,8266.130564414148,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,895.342681359016
28,13,949.1924066532608,0.41448144,984.6394259888596,0.0,8763.290891300852,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,949.1924066532608
28,14,881.7987508593366,0.40488,914.7289946673616,0.0,8141.088052539518,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,881.7987508593366
28,15,984.5608463554189,0.40383888,1021.3286787919283,0.0,9089.825241248163,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,984.5608463554189
28,16,1035.655044207072,0.43877424,1074.3309587210292,0.0,9561.545532617163,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1035.655044207072
28,17,558.1589473510955,0.5905463999999999,579.0030574181487,0.0,5153.127211021526,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,558.1589473510955
28,18,194.35875210767597,0.44120352,201.61696276729913,10.92275741078855,1589.4324624048925,3.0,0.0,0.0,0.0,11.0,22.200000000000003,0.0,0.0,0.0,172.15875210767598
28,19,298.5031982337862,0.40094688,309.65062057447057,109.19983626572852,516.7809071999068,34.0,0.0,0.0,0.0,5.0,242.528277498875,0.0,0.0,0.0,55.974920734911244
28,20,245.13511081987187,0.36578016,254.28953404551368,101.43105002639984,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987187,0.0,0.0,0.0,0.0
28,21,245.13511081987164,0.35641008,254.28953404551362,99.04833674923067,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987164,0.0,0.0,0.0,0.0
28,22,245.13511081987218,0.34842816,254.28953404551368,97.01861803164212,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987218,0.0,0.0,0.0,0.0
28,23,245.1351108198715,0.33963648,254.28953404551365,94.7829858209649,0.0,34.0,0.0,0.0,0.0,0.0,245.1351108198715,0.0,0.0,0.0,0.0
29,0,245.13511081987204,0.34426368,254.28953404551362,95.95963435290034,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987204,0.0,0.0,0.0,0.0
29,1,238.81924602659382,0.33917376,247.73780708153234,92.22628493639667,0.0,34.0,0.0,0.0,0.0,0.0,238.81924602659382,0.0,0.0,0.0,0.0
29,2,245.13511081987187,0.32818416,254.28953404551365,91.87078070442473,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987187,0.0,0.0,0.0,0.0
29,3,241.71416961506475,0.32656464,250.74083984965606,90.18261389782414,0.0,34.0,0.0,0.0,0.0,0.0,241.71416961506475,0.0,0.0,0.0,0.0
29,4,245.13511081987147,0.33107616,254.28953404551365,92.60618603688434,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987147,0.0,0.0,0.0,0.0
29,5,226.40829875518028,0.31222032,234.86338045143444,81.10309769377105,0.0,34.0,0.0,0.0,0.0,0.0,226.40829875518028,0.0,0.0,0.0,0.0
29,6,224.62489626555936,0.31534368,233.01337786884113,81.19203887384954,0.0,31.0,0.0,0.0,0.0,0.0,224.62489626555936,0.0,0.0,0.0,0.0
29,7,244.8124481327766,0.33755424,253.95482171450195,94.12943143692416,0.0,35.0,0.0,0.0,0.0,0.0,244.8124481327766,0.0,0.0,0.0,0.0
29,8,242.18755186721737,0.3574511999999999,251.23190027720022,98.11892013154083,0.0,34.0,0.0,0.0,0.0,0.0,242.18755186721737,0.0,0.0,0.0,0.0
29,9,185.11838844132672,0.36219408,192.03152327938605,45.0884755874036,693.9188003297367,16.0,0.0,0.0,0.0,4.0,109.95684647302717,0.0,0.0,0.0,75.16154196829955
29,10,303.76321514810365,0.3974764799999999,315.10706965570944,3.3052551369295218,2736.133417861124,1.0,0.0,0.0,0.0,10.0,7.4,0.0,0.0,0.0,296.3632151481037
29,11,606.1025409824764,0.393312,628.7370757079628,0.0,5595.75997380087,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,606.1025409824764
29,12,597.5806871836751,0.39203952,619.8969784063021,0.0,5517.083107816088,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,597.5806871836751
29,13,829.2107743873963,0.4043016,860.1771518541456,0.0,7655.576651501897,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,829.2107743873963
29,14,841.8160245156168,0.39770784,873.2531374643328,0.0,7771.9529234325655,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,841.8160245156168
29,15,1310.192017046052,0.37642272,1359.120349632834,0.0,12096.171111732221,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1310.192017046052
29,16,718.2074923091827,0.40129392,745.0285189929281,0.0,6630.753819037061,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,718.2074923091827
29,17,465.42908485673325,0.4239672,482.81025400076055,0.0,4297.01126060677,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,465.42908485673325
29,18,319.08115818569286,0.4031447999999999,330.9970520598479,13.395068547718058,2672.5957550338867,4.0,0.0,0.0,0.0,13.0,29.6,0.0,0.0,0.0,289.48115818569283
29,19,294.62542092200704,0.36057456,305.6280300020859,93.03146449875332,616.8800697974089,31.0,0.0,0.0,0.0,4.0,227.80829875518668,0.0,0.0,0.0,66.81712216682045
29,20,251.52151875159743,0.33003504,260.9144385390051,92.34144011719896,58.96164999207404,35.0,0.0,0.0,0.0,1.0,245.13511081987167,0.0,0.0,0.0,6.386407931725771
29,21,249.79692856435057,0.3005366399999999,259.125444568832,84.84030572611071,43.0396036575336,35.0,0.0,0.0,0.0,1.0,245.13511081987164,0.0,0.0,0.0,4.6618177444789195
29,22,245.1351108198721,0.29012544,254.28953404551365,82.19284652925619,0.0,36.0,0.0,0.0,0.0,0.0,245.1351108198721,0.0,0.0,0.0,0.0
29,23,242.85094018597025,0.21215712,251.92006243358273,61.78518898268069,0.0,34.0,0.0,0.0,0.0,0.0,242.85094018597025,0.0,0.0,0.0,0.0
30,0,243.49757210468468,0.15142512,252.59084243224922,46.60935551071187,0.0,34.0,0.0,0.0,0.0,0.0,243.49757210468468,0.0,0.0,0.0,0.0
30,1,240.11120331949908,0.0666316799999999,249.07801174222266,24.84096856211156,0.0,34.0,0.0,0.0,0.0,0.0,240.11120331949908,0.0,0.0,0.0,0.0
30,2,236.44315352696694,0.0572616,245.27298083710588,22.163258985210238,0.0,34.0,0.0,0.0,0.0,0.0,236.44315352696694,0.0,0.0,0.0,0.0
30,3,243.64149377593222,0.0234830399999999,252.74013877171765,14.30080538172562,0.0,34.0,0.0,0.0,0.0,0.0,243.64149377593222,0.0,0.0,0.0,0.0
30,4,238.51950207468525,0.10445904,247.42686937208356,34.035802621029205,0.0,34.0,0.0,0.0,0.0,0.0,238.51950207468525,0.0,0.0,0.0,0.0
30,5,245.13511081987227,0.30932832,254.28953404551365,87.07593793678804,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987227,0.0,0.0,0.0,0.0
30,6,245.135110819872,0.32552352,254.28953404551365,91.19420779856188,0.0,35.0,0.0,0.0,0.0,0.0,245.135110819872,0.0,0.0,0.0,0.0
30,7,222.6124481327766,0.34715568,230.9257760713481,87.81083800953822,0.0,32.0,0.0,0.0,0.0,0.0,222.6124481327766,0.0,0.0,0.0,0.0
30,8,267.809230420892,0.35617872,277.8104050009286,96.26238556498703,271.68531158975054,34.0,0.0,0.0,0.0,1.0,238.38174273858647,0.0,0.0,0.0,29.427487682305557
30,9,138.23044023911115,0.35143584,143.39257286215005,41.986048961553614,304.435750369626,16.0,0.0,0.0,0.0,2.0,105.2556016597494,0.0,0.0,0.0,32.97483857936173
30,10,111.30674764786241,0.34692432,115.46343116998216,8.751597410788532,822.6660311887713,3.0,0.0,0.0,0.0,5.0,22.200000000000003,0.0,0.0,0.0,89.10674764786239
30,11,332.50339635426684,0.33049776,344.9205356372063,0.0,3069.792767171137,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,332.50339635426684
30,12,542.6043197634267,0.335472,562.8675516218119,0.0,5009.521209434127,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,542.6043197634267
30,13,662.8517441606486,0.3262176,687.6055437351127,0.0,6119.689339242501,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,662.8517441606486
30,14,845.4029927459127,0.32147472,876.9740588650545,0.0,7805.069123898987,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,845.4029927459127
30,15,670.1432327546021,0.32320992,695.169328583612,0.0,6187.007024394148,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,670.1432327546021
30,16,502.8824125757494,0.3274900799999999,521.6622537092838,0.0,4642.794058012626,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,502.8824125757494
30,17,399.8234130708983,0.3405619199999999,414.7545778743758,0.0,3691.315743081945,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,399.8234130708983
30,18,83.42482414157381,0.34264416,86.54027400578195,0.0,770.2084386514595,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,83.42482414157381
30,19,233.05591323800104,0.31858272,241.75924609751382,78.20597543278994,172.50636311446982,33.0,0.0,0.0,0.0,1.0,214.37095435683827,0.0,0.0,0.0,18.684958881162796
30,20,245.13511081987153,0.31025376,254.28953404551362,87.31126764317506,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987153,0.0,0.0,0.0,0.0
30,21,251.1249634261886,0.30065232,260.50307409356054,84.5680948710945,63.34383900430419,34.0,0.0,0.0,0.0,1.0,244.26390041493588,0.0,0.0,0.0,6.861063011252723
30,22,243.77925311203094,0.24570432,252.88304264733907,70.50488474482235,0.0,34.0,0.0,0.0,0.0,0.0,243.77925311203094,0.0,0.0,0.0,0.0
30,23,245.13511081987167,0.11568,254.28953404551362,37.83319687529151,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987167,0.0,0.0,0.0,0.0
31,0,245.1351108198714,0.29336448,254.28953404551362,83.0165005016108,0.0,34.0,0.0,0.0,0.0,0.0,245.1351108198714,0.0,0.0,0.0,0.0
31,1,245.13511081987156,0.2915136,254.28953404551362,82.54584108883671,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987156,0.0,0.0,0.0,0.0
31,2,238.54752352547567,0.29590944,247.45593726709416,81.41533934492175,0.0,34.0,0.0,0.0,0.0,0.0,238.54752352547567,0.0,0.0,0.0,0.0
31,3,245.13511081987136,0.3042384,254.28953404551362,85.78162455165905,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987136,0.0,0.0,0.0,0.0
31,4,245.13511081987187,0.33824832,254.28953404551365,94.42999126138433,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987187,0.0,0.0,0.0,0.0
31,5,238.68148669049523,0.35120448,247.59490320591132,95.1518305271981,0.0,34.0,0.0,0.0,0.0,0.0,238.68148669049523,0.0,0.0,0.0,0.0
31,6,245.1351108198724,0.46318272,254.28953404551368,126.19950162364012,0.0,37.0,0.0,0.0,0.0,0.0,245.1351108198724,0.0,0.0,0.0,0.0
31,7,242.12495799680616,1.0029456,251.16696887635862,260.220432969688,0.0,34.0,0.0,0.0,0.0,0.0,242.12495799680616,0.0,0.0,0.0,0.0
31,8,245.13511081987227,1.33043568,254.28953404551362,346.73285272163236,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987227,0.0,0.0,0.0,0.0
31,9,188.62508639833678,1.30186272,195.66917676176163,148.63501264716578,750.5279171148682,15.0,0.0,0.0,0.0,4.0,107.33195020746793,0.0,0.0,0.0,81.29313619086885
31,10,274.91803649421144,1.2591768,285.18468515997057,35.41240259086399,2294.2560238134474,4.0,0.0,0.0,0.0,12.0,26.41659751037283,0.0,0.0,0.0,248.50143898383857
31,11,328.7239275123837,1.16940912,340.9999248053772,0.0,3034.899330767857,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,328.7239275123837
31,12,515.388163650654,1.1301936,534.6350245338733,0.0,4758.251718351473,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,515.388163650654
31,13,545.3235915144912,1.11665904,565.6883729403437,0.0,5034.626519169058,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,545.3235915144912
31,14,912.4372933137142,1.1108750399999998,946.5117150557204,0.0,8423.95426399591,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,912.4372933137142
31,15,631.5864229901138,1.1122632,655.1726379565494,0.0,5831.036477813289,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,631.5864229901138
31,16,717.5022746064682,1.1160806399999998,744.2969653594068,0.0,6624.242991698721,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,717.5022746064682
31,17,530.2226654711924,1.15656864,550.0235118995771,0.0,4895.209255906236,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,530.2226654711924
31,18,229.58627030841805,1.14627312,238.16003144026845,54.31967482157769,1709.7072673702494,6.0,0.0,0.0,0.0,9.0,44.4,0.0,0.0,0.0,185.18627030841802
31,19,296.341804250638,1.1024304,307.4085106334461,287.6519955186769,481.39217617290274,33.0,0.0,0.0,0.0,4.0,244.20000000000013,0.0,0.0,0.0,52.141804250638
31,20,245.13511081987144,1.0416984,254.28953404551362,273.3099843288634,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987144,0.0,0.0,0.0,0.0
31,21,254.36640456348525,0.97310016,263.86556489988453,255.86616984292104,85.22667460390073,35.0,0.0,0.0,0.0,1.0,245.13511081987173,0.0,0.0,0.0,9.231293743613517
31,22,245.1351108198718,0.94834464,254.28953404551365,249.5711001970666,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198718,0.0,0.0,0.0,0.0
31,23,245.13511081987173,0.79622544,254.28953404551362,210.88877970969062,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987173,0.0,0.0,0.0,0.0
32,0,245.13511081987178,0.8754662400000001,254.28953404551368,231.0388858190843,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987178,0.0,0.0,0.0,0.0
32,1,245.1351108198719,0.7814184,254.28953404551365,207.1235044074973,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198719,0.0,0.0,0.0,0.0
32,2,245.1351108198719,0.7599019199999999,254.28953404551365,201.65208873399757,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198719,0.0,0.0,0.0,0.0
32,3,245.13511081987198,0.7729737599999998,254.28953404551365,204.976120836715,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987198,0.0,0.0,0.0,0.0
32,4,245.1351108198714,0.68262768,254.28953404551365,182.00205825067627,0.0,34.0,0.0,0.0,0.0,0.0,245.1351108198714,0.0,0.0,0.0,0.0
32,5,245.13511081987224,0.8463148799999999,254.28953404551365,223.62600006789114,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987224,0.0,0.0,0.0,0.0
32,6,245.13511081987232,1.0870449599999998,254.28953404551368,284.8411399418306,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987232,0.0,0.0,0.0,0.0
32,7,245.13511081987212,1.27294272,254.28953404551365,332.1129947123353,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987212,0.0,0.0,0.0,0.0
32,8,236.1678817797496,1.353456,244.9874292321087,339.6887899263555,0.0,33.0,0.0,0.0,0.0,0.0,236.1678817797496,0.0,0.0,0.0,0.0
32,9,156.6371621908835,1.2778012799999998,162.48668277062671,68.27606131203021,982.5901292299832,7.0,0.0,0.0,0.0,6.0,50.20829875518641,0.0,0.0,0.0,106.42886343569704
32,10,219.16196460768703,1.21498704,227.34643631502803,0.0,2023.3832832037497,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,219.16196460768703
32,11,633.557755924895,1.1735736,657.2175891337087,0.0,5849.236543290006,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,633.557755924895
32,12,442.4693930498911,1.14916512,458.99314631731454,0.0,4085.039002224098,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,442.4693930498911
32,13,472.93585879101227,1.13979504,490.5973638910915,0.0,4366.316538630715,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,472.93585879101227
32,14,1135.3964164693962,1.13736576,1177.7971125201207,0.0,10482.39430142907,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1135.3964164693962
32,15,857.3849982318599,1.1401420800000002,889.403525136784,0.0,7915.691373717377,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,857.3849982318599
32,16,580.6063127957694,1.18791792,602.288706219678,0.0,5360.369485355133,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,580.6063127957694
32,17,337.05980110061904,1.26230016,349.64709657740565,0.0,3111.8591595389107,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,337.05980110061904
32,18,242.18669073508508,1.2597552,251.2310069866035,59.54644282157768,1826.0389497326319,6.0,0.0,0.0,0.0,9.0,44.4,0.0,0.0,0.0,197.78669073508505
32,19,288.0457167413815,1.16697984,298.8026107275776,305.16774333101444,396.16638247036985,35.0,0.0,0.0,0.0,3.0,245.13511081987184,0.0,0.0,0.0,42.91060592150973
32,20,259.90737832032227,1.1296152,269.6134629878901,295.20005872350947,139.9518592967687,34.0,0.0,0.0,0.0,1.0,244.74854771784084,0.0,0.0,0.0,15.158830602481464
32,21,245.13511081987184,1.096068,254.28953404551362,287.1356045791042,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987184,0.0,0.0,0.0,0.0
32,22,245.1351108198713,0.99970656,254.28953404551365,262.63189890154985,0.0,34.0,0.0,0.0,0.0,0.0,245.1351108198713,0.0,0.0,0.0,0.0
32,23,245.13511081987193,0.90912912,254.28953404551368,239.59900388891435,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987193,0.0,0.0,0.0,0.0
33,0,245.13511081987144,0.8595024,254.28953404551362,226.97944838390708,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987144,0.0,0.0,0.0,0.0
33,1,245.13511081987224,0.78396336,254.28953404551365,207.7706611000617,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987224,0.0,0.0,0.0,0.0
33,2,244.74854771784084,0.8253767999999999,253.88853497701737,217.95741706375773,0.0,34.0,0.0,0.0,0.0,0.0,244.74854771784084,0.0,0.0,0.0,0.0
33,3,244.32780082987165,0.8665588799999999,253.4520755496628,228.02041042268502,0.0,35.0,0.0,0.0,0.0,0.0,244.32780082987165,0.0,0.0,0.0,0.0
33,4,245.1351108198719,0.95123664,254.28953404551365,250.3065055295263,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198719,0.0,0.0,0.0,0.0
33,5,241.0804979253088,0.98142912,250.0835040719007,253.7169973125817,0.0,34.0,0.0,0.0,0.0,0.0,241.0804979253088,0.0,0.0,0.0,0.0
33,6,183.47219917012225,1.3059115200000002,190.32385806029552,254.84583847358053,0.0,26.0,0.0,0.0,0.0,0.0,183.47219917012225,0.0,0.0,0.0,0.0
33,7,228.4897500185036,1.60714224,237.02256225986127,388.77441845165436,0.0,34.0,0.0,0.0,0.0,0.0,228.4897500185036,0.0,0.0,0.0,0.0
33,8,258.9441636914055,1.96505616,268.6142776881832,497.16040723006626,176.26175470144125,34.0,0.0,0.0,0.0,1.0,239.85244104733928,0.0,0.0,0.0,19.09172264406622
33,9,193.61069311524116,2.0614176000000004,200.84096796187032,281.4387442654244,591.5983525717653,18.0,0.0,0.0,0.0,4.0,129.53195020746793,0.0,0.0,0.0,64.07874290777323
33,10,151.99599745710682,1.96760112,157.67219653226852,0.0,1403.2825491371896,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,151.99599745710682
33,11,464.0396612164684,1.93428528,481.3689431706103,0.0,4284.183594218432,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,464.0396612164684
33,12,543.2777812008359,1.81455648,563.5661630714068,0.0,5015.738851335521,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,543.2777812008359
33,13,928.5796934404895,1.76689632,963.2569434029976,0.0,8572.986796286677,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,928.5796934404895
33,14,1094.6303705664734,1.80784704,1135.5086831602423,0.0,10106.02728012616,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1094.6303705664734
33,15,1005.0562518319557,1.84474896,1042.589472854726,0.0,9279.04630840706,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1005.0562518319557
33,16,527.2828880049116,1.93509504,546.973950212564,0.0,4868.068156891819,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,527.2828880049116
33,17,319.5401264291182,2.06107056,331.47316019618074,0.0,2950.1111257460084,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,319.5401264291182
33,18,91.01282758869006,2.11833216,94.41164687623466,16.51514313692977,771.9441551237983,1.0,0.0,0.0,0.0,8.0,7.4,0.0,0.0,0.0,83.61282758869007
33,19,337.4439588531264,1.99177824,350.045600470052,510.7500076040049,870.4930499822455,34.0,0.0,0.0,0.0,6.0,243.15684647302726,0.0,0.0,0.0,94.28711238009939
33,20,252.66899479601085,1.59268224,262.1047663859069,413.41940826907114,69.55556782949982,35.0,0.0,0.0,0.0,1.0,245.13511081987178,0.0,0.0,0.0,7.533883976139081
33,21,245.13511081987147,1.5719755199999994,254.28953404551365,408.1539060886601,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987147,0.0,0.0,0.0,0.0
33,22,245.13511081987144,1.4455372799999997,254.28953404551365,376.0019849535256,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987144,0.0,0.0,0.0,0.0
33,23,245.13511081987136,1.20226224,254.28953404551365,314.1396883870218,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987136,0.0,0.0,0.0,0.0
